年月,信用卡產業別,信用卡詐欺型態,詐欺筆數,詐欺金額[新臺幣]
202005,食,偽卡,50,558694
202005,食,MOTO / EC,2585,5055931
202005,食,多刷帳單之詐欺,0,0
202005,食,其他,4,13433
202005,衣,遺失卡,7,30584
202005,衣,被竊卡,0,0
202005,衣,未達卡,0,0
202005,衣,冒用申請卡,1,1716
202005,衣,偽卡,0,0
202005,衣,MOTO / EC,470,5251916
202005,衣,多刷帳單之詐欺,0,0
202005,衣,其他,1,1744
202005,住,遺失卡,9,140798
202005,住,被竊卡,1,1115
202005,住,未達卡,0,0
202005,住,冒用申請卡,4,32490
202005,住,偽卡,0,0
202005,住,MOTO / EC,309,3852099
202005,住,多刷帳單之詐欺,0,0
202005,住,其他,7,25099
202005,行,遺失卡,24,16163
202005,行,被竊卡,7,6673
202005,行,未達卡,0,0
202005,行,冒用申請卡,2,1540
202005,行,偽卡,9,27108
202005,行,MOTO / EC,1420,2528115
202005,行,多刷帳單之詐欺,0,0
202005,行,其他,0,0
202005,文教康樂,遺失卡,46,146921
202005,文教康樂,被竊卡,1,6790
202005,文教康樂,未達卡,0,0
202005,文教康樂,冒用申請卡,11,6400
202005,文教康樂,偽卡,3,8493
202005,文教康樂,MOTO / EC,43137,55988381
202005,文教康樂,多刷帳單之詐欺,63,221146
202005,文教康樂,其他,81,250842
202005,百貨,遺失卡,5,347575
202005,百貨,被竊卡,4,98888
202005,百貨,未達卡,0,0
202005,百貨,冒用申請卡,1,3788
202005,百貨,偽卡,20,103901
202005,百貨,MOTO / EC,161,1109766
202005,百貨,多刷帳單之詐欺,0,0
202005,百貨,其他,2,19068
202005,其他,遺失卡,15,227483
202005,其他,被竊卡,12,232586
202005,其他,未達卡,0,0
202005,其他,冒用申請卡,4,1551
202005,其他,偽卡,7,14699
202005,其他,MOTO / EC,9937,29502273
202005,其他,多刷帳單之詐欺,3,4288
202005,其他,其他,33,406241
202006,食,遺失卡,63,187020
202006,食,被竊卡,7,1893
202006,食,未達卡,0,0
202006,食,冒用申請卡,5,16334
202006,食,偽卡,38,81789
202006,食,MOTO / EC,2393,4472475
202006,食,多刷帳單之詐欺,0,0
202006,食,其他,2,2330
202006,衣,遺失卡,2,24500
202006,衣,被竊卡,1,375
202006,衣,未達卡,0,0
202006,衣,冒用申請卡,0,0
202006,衣,偽卡,3,44428
202006,衣,MOTO / EC,429,4319526
202006,衣,多刷帳單之詐欺,0,0
202006,衣,其他,2,43123
202006,住,遺失卡,3,2129
202006,住,被竊卡,0,0
202006,住,未達卡,0,0
202006,住,冒用申請卡,0,0
202006,住,偽卡,1,1955
202006,住,MOTO / EC,209,2548709
202006,住,多刷帳單之詐欺,0,0
202006,住,其他,0,0
202006,行,遺失卡,7,3214
202006,行,被竊卡,11,10226
202006,行,未達卡,0,0
202006,行,冒用申請卡,0,0
202006,行,偽卡,60,142394
202006,行,MOTO / EC,1178,2809325
202006,行,多刷帳單之詐欺,0,0
202006,行,其他,4,4447
202006,文教康樂,遺失卡,57,178970
202006,文教康樂,被竊卡,20,4862
202006,文教康樂,未達卡,0,0
202006,文教康樂,冒用申請卡,0,0
202006,文教康樂,偽卡,6,7290
202006,文教康樂,MOTO / EC,28441,37767596
202006,文教康樂,多刷帳單之詐欺,0,0
202006,文教康樂,其他,29,33673
202006,百貨,遺失卡,11,37128
202006,百貨,被竊卡,4,70256
202006,百貨,未達卡,0,0
202006,百貨,冒用申請卡,0,0
202006,百貨,偽卡,16,239649
202006,百貨,MOTO / EC,292,1838850
202006,百貨,多刷帳單之詐欺,0,0
202006,百貨,其他,0,0
202006,其他,遺失卡,25,311517
202006,其他,被竊卡,9,79322
202006,其他,未達卡,0,0
202006,其他,冒用申請卡,2,8082
202006,其他,偽卡,7,39071
202006,其他,MOTO / EC,10296,25651599
202006,其他,多刷帳單之詐欺,0,0
202006,其他,其他,35,131815
202007,食,遺失卡,86,254873
202007,食,被竊卡,110,485584
202007,食,未達卡,1,15400
202007,食,冒用申請卡,10,90684
202007,食,偽卡,9,15067
202007,食,MOTO / EC,1858,2659553
202007,食,多刷帳單之詐欺,0,0
202007,食,其他,2,144
202007,衣,遺失卡,3,14826
202007,衣,被竊卡,5,189869
202007,衣,未達卡,0,0
202007,衣,冒用申請卡,2,9109
202007,衣,偽卡,0,0
202007,衣,MOTO / EC,234,1937975
202007,衣,多刷帳單之詐欺,0,0
202007,衣,其他,0,0
202007,住,遺失卡,7,103089
202007,住,被竊卡,12,67132
202007,住,未達卡,0,0
202007,住,冒用申請卡,5,2189
202007,住,偽卡,5,25475
202007,住,MOTO / EC,181,2773333
202007,住,多刷帳單之詐欺,0,0
202007,住,其他,2,2931
202007,行,遺失卡,36,29198
202007,行,被竊卡,30,105115
202007,行,未達卡,0,0
202007,行,冒用申請卡,0,0
202007,行,偽卡,0,0
202007,行,MOTO / EC,1045,1135455
202007,行,多刷帳單之詐欺,0,0
202007,行,其他,1,2164
202007,文教康樂,遺失卡,50,80113
202007,文教康樂,被竊卡,16,127169
202007,文教康樂,未達卡,0,0
202007,文教康樂,冒用申請卡,20,11405
202007,文教康樂,偽卡,1,16330
202007,文教康樂,MOTO / EC,17867,26405368
202007,文教康樂,多刷帳單之詐欺,16,5060
202007,文教康樂,其他,65,124022
202007,百貨,遺失卡,15,447564
202007,百貨,被竊卡,12,410798
202007,百貨,未達卡,0,0
202007,百貨,冒用申請卡,0,0
202007,百貨,偽卡,19,186896
202007,百貨,MOTO / EC,254,1459992
202007,百貨,多刷帳單之詐欺,0,0
202007,百貨,其他,1,1720
202007,其他,遺失卡,59,495435
202007,其他,被竊卡,26,276411
202007,其他,未達卡,0,0
202007,其他,冒用申請卡,10,6400
202007,其他,偽卡,54,406786
202007,其他,MOTO / EC,7635,19091561
202007,其他,多刷帳單之詐欺,0,0
202007,其他,其他,6,24122
202008,食,遺失卡,117,158597
202008,食,被竊卡,23,160256
202008,食,未達卡,0,0
202008,食,冒用申請卡,0,0
202008,食,偽卡,5,78838
202008,食,MOTO / EC,1094,2090454
202008,食,多刷帳單之詐欺,0,0
202008,食,其他,2,24774
202008,衣,遺失卡,12,39436
202008,衣,被竊卡,2,4086
202008,衣,未達卡,0,0
202008,衣,冒用申請卡,1,1050
202008,衣,偽卡,0,0
202008,衣,MOTO / EC,203,2317673
202008,衣,多刷帳單之詐欺,0,0
202008,衣,其他,1,24127
202008,住,遺失卡,9,199461
202008,住,被竊卡,21,257868
202008,住,未達卡,0,0
202008,住,冒用申請卡,0,0
202008,住,偽卡,13,34668
202008,住,MOTO / EC,256,4275837
202008,住,多刷帳單之詐欺,7,11144
202008,住,其他,5,243793
202008,行,遺失卡,21,15636
202008,行,被竊卡,10,12705
202008,行,未達卡,0,0
202008,行,冒用申請卡,0,0
202008,行,偽卡,0,0
202008,行,MOTO / EC,864,1094640
202008,行,多刷帳單之詐欺,0,0
202008,行,其他,0,0
202008,文教康樂,遺失卡,30,54232
202008,文教康樂,被竊卡,1,966
202008,文教康樂,未達卡,0,0
202008,文教康樂,冒用申請卡,30,49375
202008,文教康樂,偽卡,0,0
202008,文教康樂,MOTO / EC,13277,23113204
202008,文教康樂,多刷帳單之詐欺,12,12600
202008,文教康樂,其他,37,69494
202008,百貨,遺失卡,12,235441
202008,百貨,被竊卡,3,123179
202008,百貨,未達卡,0,0
202008,百貨,冒用申請卡,0,0
202008,百貨,偽卡,15,248238
202008,百貨,MOTO / EC,189,804679
202008,百貨,多刷帳單之詐欺,0,0
202008,百貨,其他,2,10239
202008,其他,遺失卡,43,300953
202008,其他,被竊卡,6,142974
202008,其他,未達卡,0,0
202008,其他,冒用申請卡,1,11774
202008,其他,偽卡,17,80472
202008,其他,MOTO / EC,6399,14968401
202008,其他,多刷帳單之詐欺,0,0
202008,其他,其他,12,52457
202009,食,遺失卡,130,288874
202009,食,被竊卡,44,93707
202009,食,未達卡,0,0
202009,食,冒用申請卡,0,0
202009,食,偽卡,0,0
202009,食,MOTO / EC,1048,2282993
202009,食,多刷帳單之詐欺,0,0
202009,食,其他,3,35140
202009,衣,遺失卡,1,450
202009,衣,被竊卡,1,5500
202009,衣,未達卡,0,0
202009,衣,冒用申請卡,0,0
202009,衣,偽卡,0,0
202009,衣,MOTO / EC,150,1532946
202009,衣,多刷帳單之詐欺,0,0
202009,衣,其他,2,15943
202009,住,遺失卡,10,35476
202009,住,被竊卡,1,480
202009,住,未達卡,0,0
202009,住,冒用申請卡,0,0
202009,住,偽卡,3,6470
202009,住,MOTO / EC,248,3089528
202009,住,多刷帳單之詐欺,0,0
202009,住,其他,10,413341
202009,行,遺失卡,26,16694
202009,行,被竊卡,12,54059
202009,行,未達卡,0,0
202009,行,冒用申請卡,0,0
202009,行,偽卡,0,0
202009,行,MOTO / EC,700,1026609
202009,行,多刷帳單之詐欺,0,0
202009,行,其他,0,0
202009,文教康樂,遺失卡,167,148170
202009,文教康樂,被竊卡,11,13831
202009,文教康樂,未達卡,2,81
202009,文教康樂,冒用申請卡,0,0
202009,文教康樂,偽卡,0,0
202009,文教康樂,MOTO / EC,13846,29415151
202009,文教康樂,多刷帳單之詐欺,15,10241
202009,文教康樂,其他,30,105601
202009,百貨,遺失卡,28,213585
202009,百貨,被竊卡,0,0
202009,百貨,未達卡,0,0
202009,百貨,冒用申請卡,0,0
202009,百貨,偽卡,0,0
202009,百貨,MOTO / EC,164,728426
202009,百貨,多刷帳單之詐欺,0,0
202009,百貨,其他,5,20160
202009,其他,遺失卡,54,166081
202009,其他,被竊卡,11,118350
202009,其他,未達卡,2,16249
202009,其他,冒用申請卡,0,0
202009,其他,偽卡,23,101249
202009,其他,MOTO / EC,6288,24712983
202009,其他,多刷帳單之詐欺,0,0
202009,其他,其他,7,72587
202010,食,遺失卡,109,244581
202010,食,被竊卡,10,85000
202010,食,未達卡,0,0
202010,食,冒用申請卡,8,15753
202010,食,偽卡,15,25877
202010,食,MOTO / EC,930,1843910
202010,食,多刷帳單之詐欺,0,0
202010,食,其他,36,246947
202010,衣,遺失卡,0,0
202010,衣,被竊卡,1,800
202010,衣,未達卡,0,0
202010,衣,冒用申請卡,0,0
202010,衣,偽卡,0,0
202010,衣,MOTO / EC,389,4425410
202010,衣,多刷帳單之詐欺,0,0
202010,衣,其他,3,14771
202010,住,遺失卡,15,78174
202010,住,被竊卡,0,0
202010,住,未達卡,0,0
202010,住,冒用申請卡,2,4775
202010,住,偽卡,0,0
202010,住,MOTO / EC,228,3853772
202010,住,多刷帳單之詐欺,0,0
202010,住,其他,1,19000
202010,行,遺失卡,23,9609
202010,行,被竊卡,3,1948
202010,行,未達卡,0,0
202010,行,冒用申請卡,0,0
202010,行,偽卡,31,88984
202010,行,MOTO / EC,1255,2654039
202010,行,多刷帳單之詐欺,0,0
202010,行,其他,6,9641
202010,文教康樂,遺失卡,57,77578
202010,文教康樂,被竊卡,2,8475
202010,文教康樂,未達卡,0,0
202010,文教康樂,冒用申請卡,23,65860
202010,文教康樂,偽卡,6,11685
202010,文教康樂,MOTO / EC,16997,40090473
202010,文教康樂,多刷帳單之詐欺,0,0
202010,文教康樂,其他,26,77304
202010,百貨,遺失卡,25,461292
202010,百貨,被竊卡,1,23025
202010,百貨,未達卡,0,0
202010,百貨,冒用申請卡,3,22482
202010,百貨,偽卡,23,1316841
202010,百貨,MOTO / EC,275,1699473
202010,百貨,多刷帳單之詐欺,0,0
202010,百貨,其他,2,61689
202010,其他,遺失卡,35,497495
202010,其他,被竊卡,5,15278
202010,其他,未達卡,0,0
202010,其他,冒用申請卡,22,47665
202010,其他,偽卡,16,107480
202010,其他,MOTO / EC,6271,29365996
202010,其他,多刷帳單之詐欺,0,0
202010,其他,其他,25,103408
202011,食,遺失卡,102,286291
202011,食,被竊卡,18,89735
202011,食,未達卡,0,0
202011,食,冒用申請卡,0,0
202011,食,偽卡,4,8624
202011,食,MOTO / EC,929,2596441
202011,食,多刷帳單之詐欺,0,0
202011,食,其他,50,184146
202011,衣,遺失卡,7,8851
202011,衣,被竊卡,1,2011
202011,衣,未達卡,0,0
202011,衣,冒用申請卡,0,0
202011,衣,偽卡,0,0
202011,衣,MOTO / EC,397,7506236
202011,衣,多刷帳單之詐欺,0,0
202011,衣,其他,0,0
202011,住,遺失卡,18,249593
202011,住,被竊卡,1,2200
202011,住,未達卡,0,0
202011,住,冒用申請卡,0,0
202011,住,偽卡,5,31606
202011,住,MOTO / EC,367,8805119
202011,住,多刷帳單之詐欺,0,0
202011,住,其他,5,17848
202011,行,遺失卡,23,12856
202011,行,被竊卡,6,5719
202011,行,未達卡,0,0
202011,行,冒用申請卡,0,0
202011,行,偽卡,2,1161
202011,行,MOTO / EC,1767,3185066
202011,行,多刷帳單之詐欺,0,0
202011,行,其他,4,6298
202011,文教康樂,遺失卡,49,67446
202011,文教康樂,被竊卡,1,3290
202011,文教康樂,未達卡,0,0
202011,文教康樂,冒用申請卡,0,0
202011,文教康樂,偽卡,1,179
202011,文教康樂,MOTO / EC,34689,93353055
202011,文教康樂,多刷帳單之詐欺,0,0
202011,文教康樂,其他,40,309776
202011,百貨,遺失卡,18,53220
202011,百貨,被竊卡,6,144111
202011,百貨,未達卡,0,0
202011,百貨,冒用申請卡,0,0
202011,百貨,偽卡,4,78838
202011,百貨,MOTO / EC,484,2724063
202011,百貨,多刷帳單之詐欺,0,0
202011,百貨,其他,8,260247
202011,其他,遺失卡,31,675138
202011,其他,被竊卡,6,103093
202011,其他,未達卡,0,0
202011,其他,冒用申請卡,1,49999
202011,其他,偽卡,5,72347
202011,其他,MOTO / EC,6871,28543646
202011,其他,多刷帳單之詐欺,0,0
202011,其他,其他,14,906880
202012,食,遺失卡,98,55819
202012,食,被竊卡,5,14069
202012,食,未達卡,0,0
202012,食,冒用申請卡,3,2300
202012,食,偽卡,5,881
202012,食,MOTO / EC,1322,4988953
202012,食,多刷帳單之詐欺,0,0
202012,食,其他,12,3847
202012,衣,遺失卡,9,46300
202012,衣,被竊卡,3,12930
202012,衣,未達卡,0,0
202012,衣,冒用申請卡,0,0
202012,衣,偽卡,0,0
202012,衣,MOTO / EC,1070,12476200
202012,衣,多刷帳單之詐欺,0,0
202012,衣,其他,0,0
202012,住,遺失卡,5,150827
202012,住,被竊卡,3,4710
202012,住,未達卡,0,0
202012,住,冒用申請卡,0,0
202012,住,偽卡,1,3572
202012,住,MOTO / EC,335,10299423
202012,住,多刷帳單之詐欺,0,0
202012,住,其他,4,63130
202012,行,遺失卡,25,57655
202012,行,被竊卡,0,0
202012,行,未達卡,0,0
202012,行,冒用申請卡,0,0
202012,行,偽卡,9,15230
202012,行,MOTO / EC,935,3803125
202012,行,多刷帳單之詐欺,0,0
202012,行,其他,6,27101
202012,文教康樂,遺失卡,34,96959
202012,文教康樂,被竊卡,2,12420
202012,文教康樂,未達卡,0,0
202012,文教康樂,冒用申請卡,21,40233
202012,文教康樂,偽卡,0,0
202012,文教康樂,MOTO / EC,42334,108642472
202012,文教康樂,多刷帳單之詐欺,0,0
202012,文教康樂,其他,34,113290
202012,百貨,遺失卡,55,233644
202012,百貨,被竊卡,2,12387
202012,百貨,未達卡,0,0
202012,百貨,冒用申請卡,7,7405
202012,百貨,偽卡,3,11913
202012,百貨,MOTO / EC,1100,7658844
202012,百貨,多刷帳單之詐欺,0,0
202012,百貨,其他,6,21973
202012,其他,遺失卡,25,329694
202012,其他,被竊卡,3,33695
202012,其他,未達卡,0,0
202012,其他,冒用申請卡,8,4471
202012,其他,偽卡,2,9581
202012,其他,MOTO / EC,6234,23083742
202012,其他,多刷帳單之詐欺,0,0
202012,其他,其他,20,106908
202101,食,遺失卡,103,69248
202101,食,被竊卡,5,15450
202101,食,未達卡,0,0
202101,食,冒用申請卡,0,0
202101,食,偽卡,3,2121
202101,食,MOTO / EC,1323,3197568
202101,食,其他,6,37722
202101,衣,遺失卡,14,41878
202101,衣,被竊卡,0,0
202101,衣,未達卡,0,0
202101,衣,冒用申請卡,4,35083
202101,衣,偽卡,4,3084
202101,衣,MOTO / EC,759,7757807
202101,衣,其他,0,0
202101,住,遺失卡,9,14922
202101,住,被竊卡,6,180145
202101,住,未達卡,1,12009
202101,住,冒用申請卡,0,0
202101,住,偽卡,0,0
202101,住,MOTO / EC,292,5390491
202101,住,其他,3,17934
202101,行,遺失卡,27,8408
202101,行,被竊卡,0,0
202101,行,未達卡,0,0
202101,行,冒用申請卡,2,1437
202101,行,偽卡,11,18997
202101,行,MOTO / EC,1126,5293937
202101,行,其他,2,960
202101,文教康樂,遺失卡,65,179109
202101,文教康樂,被竊卡,3,93099
202101,文教康樂,未達卡,0,0
202101,文教康樂,冒用申請卡,1,490
202101,文教康樂,偽卡,1,7990
202101,文教康樂,MOTO / EC,28599,64494313
202101,文教康樂,其他,11,73056
202101,百貨,遺失卡,51,168192
202101,百貨,被竊卡,8,202241
202101,百貨,未達卡,0,0
202101,百貨,冒用申請卡,5,44744
202101,百貨,偽卡,12,54811
202101,百貨,MOTO / EC,717,5425624
202101,百貨,其他,9,59467
202101,其他,遺失卡,50,558026
202101,其他,被竊卡,3,97585
202101,其他,未達卡,0,0
202101,其他,冒用申請卡,27,56066
202101,其他,偽卡,3,3264
202101,其他,MOTO / EC,5636,24567106
202101,其他,其他,20,232739
202102,食,遺失卡,70,152689
202102,食,被竊卡,13,40312
202102,食,未達卡,0,0
202102,食,冒用申請卡,0,0
202102,食,偽卡,0,0
202102,食,MOTO / EC,1151,1619476
202102,食,其他,20,11761
202102,衣,遺失卡,6,70354
202102,衣,被竊卡,0,0
202102,衣,未達卡,0,0
202102,衣,冒用申請卡,0,0
202102,衣,偽卡,0,0
202102,衣,MOTO / EC,341,6585277
202102,衣,其他,11,44502
202102,住,遺失卡,8,94741
202102,住,被竊卡,6,279503
202102,住,未達卡,0,0
202102,住,冒用申請卡,0,0
202102,住,偽卡,0,0
202102,住,MOTO / EC,306,5096960
202102,住,其他,5,77553
202102,行,遺失卡,30,34705
202102,行,被竊卡,2,435
202102,行,未達卡,0,0
202102,行,冒用申請卡,3,7049
202102,行,偽卡,5,8067
202102,行,MOTO / EC,730,3923273
202102,行,其他,3,2408
202102,文教康樂,遺失卡,36,127125
202102,文教康樂,被竊卡,1,1580
202102,文教康樂,未達卡,0,0
202102,文教康樂,冒用申請卡,0,0
202102,文教康樂,偽卡,4,35066
202102,文教康樂,MOTO / EC,27459,63239081
202102,文教康樂,其他,9,38378
202102,百貨,遺失卡,45,143378
202102,百貨,被竊卡,0,0
202102,百貨,未達卡,0,0
202102,百貨,冒用申請卡,0,0
202102,百貨,偽卡,2,15550
202102,百貨,MOTO / EC,1319,7166629
202102,百貨,其他,11,92839
202102,其他,遺失卡,21,487106
202102,其他,被竊卡,8,106130
202102,其他,未達卡,0,0
202102,其他,冒用申請卡,0,0
202102,其他,偽卡,6,31572
202102,其他,MOTO / EC,4917,22846319
202102,其他,其他,10,140039
202103,食,遺失卡,116,240218
202103,食,被竊卡,18,154700
202103,食,未達卡,0,0
202103,食,冒用申請卡,1,230
202103,食,偽卡,11,12516
202103,食,MOTO / EC,997,2016981
202103,食,其他,13,56779
202103,衣,遺失卡,12,34102
202103,衣,被竊卡,1,2743
202103,衣,未達卡,0,0
202103,衣,冒用申請卡,0,0
202103,衣,偽卡,0,0
202103,衣,MOTO / EC,394,6431685
202103,衣,其他,5,14331
202103,住,遺失卡,6,9137
202103,住,被竊卡,0,0
202103,住,未達卡,0,0
202103,住,冒用申請卡,0,0
202103,住,偽卡,0,0
202103,住,MOTO / EC,412,9103121
